Timestamp,Central America,Africa,Middle East,Oceania,South America,Russia,Asia,Europe,North America
2024-10-02 20:50:00,80,88,654,135,1764,1053,2399,6343,4909
2024-10-02 21:00:00,80,87,622,146,1795,999,2259,6081,5022
2024-10-02 21:10:00,82,87,619,152,1851,958,2174,5855,5201
2024-10-02 21:20:00,83,84,618,155,1926,924,2068,5642,5333
2024-10-02 21:30:00,83,80,616,156,2018,898,1958,5435,5459
2024-10-02 21:40:00,83,76,601,156,2104,881,1890,5203,5587
2024-10-02 21:50:00,83,72,587,159,2194,846,1841,5053,5699
2024-10-02 22:00:00,85,68,573,172,2214,777,1778,4788,5768
2024-10-02 22:10:00,87,65,553,178,2286,718,1719,4541,5877
2024-10-02 22:20:00,91,65,545,189,2312,664,1662,4318,5970
2024-10-02 22:30:00,91,65,525,189,2343,629,1632,4054,6129
2024-10-02 22:40:00,91,62,514,206,2376,596,1632,3808,6216
2024-10-02 22:50:00,91,60,500,208,2430,564,1607,3576,6333
2024-10-02 23:00:00,93,58,487,219,2449,540,1607,3398,6459
2024-10-02 23:10:00,93,57,482,223,2450,508,1659,3183,6581
2024-10-02 23:20:00,97,54,461,236,2487,486,1722,3000,6701
2024-10-02 23:30:00,97,53,443,250,2500,472,1785,2858,6816
2024-10-02 23:40:00,96,52,432,251,2517,452,1884,2731,6943
2024-10-02 23:50:00,96,52,432,253,2524,452,2013,2731,6959
2024-10-03 00:00:00,102,55,500,279,3132,660,2634,3156,7631
2024-10-03 00:10:00,129,69,769,362,4465,1262,4626,4069,9016
2024-10-03 00:20:00,130,69,769,362,4465,1262,4747,4069,9016
2024-10-03 00:30:00,130,65,674,361,4227,990,4876,3414,8750
2024-10-03 00:40:00,128,61,587,356,3876,845,5241,2975,8660
2024-10-03 00:50:00,120,57,527,357,3584,748,5603,2654,8518
2024-10-03 01:00:00,120,57,493,357,3382,697,6068,2427,8442
2024-10-03 01:10:00,120,57,479,357,3262,689,6615,2300,8377
2024-10-03 01:20:00,119,55,456,359,3152,662,7213,2139,8271
2024-10-03 01:30:00,119,54,439,360,3063,642,7696,2006,8146
2024-10-03 01:40:00,119,52,423,371,2922,633,8147,1911,8049
2024-10-03 01:50:00,118,51,404,381,2891,630,8601,1815,8037
2024-10-03 02:00:00,118,50,389,381,2804,629,9100,1742,7928
2024-10-03 02:10:00,113,48,379,381,2657,629,9469,1707,7849
2024-10-03 02:20:00,113,48,378,390,2529,627,9956,1664,7772
2024-10-03 02:30:00,114,47,359,403,2388,629,10219,1590,7667
2024-10-03 02:40:00,117,46,343,409,2252,628,10604,1549,7457
2024-10-03 02:50:00,117,46,330,412,2181,630,10853,1483,7338
2024-10-03 03:00:00,117,45,325,423,2179,641,11053,1435,7188
2024-10-03 03:10:00,117,44,320,423,2056,650,11264,1388,6982
2024-10-03 03:20:00,115,44,312,423,1940,698,11581,1379,6825
2024-10-03 03:30:00,108,42,303,425,1804,721,11737,1351,6686
2024-10-03 03:40:00,100,43,293,425,1706,728,11896,1311,6464
2024-10-03 03:50:00,93,43,291,426,1614,761,12041,1306,6275
2024-10-03 04:00:00,93,44,289,429,1502,795,12261,1282,6051
2024-10-03 04:10:00,94,44,288,437,1394,810,12422,1282,5934
2024-10-03 04:20:00,94,45,281,446,1320,838,12596,1308,5771
2024-10-03 04:30:00,91,45,281,450,1224,869,12708,1325,5559
2024-10-03 04:40:00,87,44,290,448,1151,893,12738,1385,5315
2024-10-03 04:50:00,84,44,294,450,1061,939,12842,1445,5104
2024-10-03 05:00:00,83,47,297,455,988,961,12844,1508,4866
2024-10-03 05:10:00,83,47,306,461,928,988,12905,1580,4724
2024-10-03 05:20:00,78,50,326,473,887,1038,13014,1647,4541
2024-10-03 05:30:00,73,50,332,486,844,1059,13045,1740,4418
2024-10-03 05:40:00,71,50,342,490,789,1094,13053,1865,4243
2024-10-03 05:50:00,69,54,349,500,737,1128,13060,1944,4061
2024-10-03 06:00:00,67,55,365,506,700,1170,13053,1997,3875
2024-10-03 06:10:00,61,61,373,518,641,1186,12994,2133,3719
2024-10-03 06:20:00,59,61,377,524,583,1207,12890,2262,3544
2024-10-03 06:30:00,56,61,387,524,546,1234,12804,2408,3347
2024-10-03 06:40:00,52,60,404,538,523,1270,12798,2546,3227
2024-10-03 06:50:00,52,58,426,541,500,1299,12792,2709,3084
2024-10-03 07:00:00,47,58,431,544,472,1318,12792,2864,2982
2024-10-03 07:10:00,46,62,439,569,445,1355,12779,3106,2919
2024-10-03 07:20:00,45,62,466,575,405,1398,12778,3281,2812
2024-10-03 07:30:00,43,63,478,586,395,1425,12762,3402,2668
2024-10-03 07:40:00,41,64,486,604,385,1446,12676,3612,2592
2024-10-03 07:50:00,39,64,500,604,352,1472,12643,3774,2524
2024-10-03 08:00:00,38,65,519,604,338,1502,12611,3918,2422
2024-10-03 08:10:00,35,66,532,611,320,1544,12606,4110,2367
2024-10-03 08:20:00,33,69,550,616,309,1555,12606,4286,2293
2024-10-03 08:30:00,31,71,565,616,306,1557,12606,4448,2224
2024-10-03 08:40:00,31,71,589,620,287,1582,12610,4589,2148
2024-10-03 08:50:00,30,70,592,621,279,1590,12610,4705,2102
2024-10-03 09:00:00,28,70,598,621,274,1623,12610,4833,2058
2024-10-03 09:10:00,27,74,609,614,274,1652,12617,5018,2058
2024-10-03 09:20:00,27,74,620,611,282,1686,12605,5114,2058
2024-10-03 09:30:00,27,73,632,610,284,1689,12605,5263,2032
2024-10-03 09:40:00,23,73,635,608,284,1712,12594,5289,1900
2024-10-03 09:50:00,23,75,645,610,301,1736,12583,5402,1858
2024-10-03 10:00:00,23,76,665,602,309,1744,12583,5468,1833
2024-10-03 10:10:00,23,78,668,602,322,1767,12635,5598,1761
2024-10-03 10:20:00,23,78,695,584,333,1782,12684,5653,1736
2024-10-03 10:30:00,21,78,704,584,347,1811,12776,5770,1724
2024-10-03 10:40:00,21,78,712,565,367,1830,12812,5853,1646
2024-10-03 10:50:00,22,80,716,560,404,1864,12922,5864,1633
2024-10-03 11:00:00,22,80,727,558,429,1866,12969,5955,1633
2024-10-03 11:10:00,22,80,729,545,478,1904,12989,6013,1618
2024-10-03 11:20:00,22,79,742,528,519,1963,13062,6158,1635
2024-10-03 11:30:00,22,79,742,526,563,2001,13256,6304,1680
2024-10-03 11:40:00,23,82,744,506,588,2009,13278,6386,1680
2024-10-03 11:50:00,23,83,747,504,611,2041,13362,6509,1704
2024-10-03 12:00:00,23,85,766,484,649,2064,13365,6566,1704
2024-10-03 12:10:00,25,85,766,476,694,2072,13565,6745,1771
2024-10-03 12:20:00,26,82,770,469,737,2090,13592,6819,1771
2024-10-03 12:30:00,27,82,770,455,767,2091,13681,6930,1796
2024-10-03 12:40:00,29,88,785,431,780,2139,13728,7007,1843
2024-10-03 12:50:00,32,90,793,416,812,2166,13782,7085,1860
2024-10-03 13:00:00,35,90,811,403,850,2190,13997,7238,1908
2024-10-03 13:10:00,35,90,818,391,900,2190,14053,7328,2028
2024-10-03 13:20:00,35,90,847,380,947,2185,14053,7457,2078
2024-10-03 13:30:00,37,90,860,357,964,2185,14036,7560,2106
2024-10-03 13:40:00,37,95,866,357,984,2212,14036,7567,2139
2024-10-03 13:50:00,40,100,955,364,1094,2554,14190,8271,2313
2024-10-03 14:00:00,40,105,1027,364,1146,2746,14204,8627,2388
2024-10-03 14:10:00,42,108,1062,364,1216,2793,14289,8799,2529
2024-10-03 14:20:00,42,109,1075,347,1253,2793,14204,8941,2553
2024-10-03 14:30:00,43,108,1075,318,1253,2746,14060,8941,2553
2024-10-03 14:40:00,44,108,1025,281,1230,2507,13396,8638,2553
2024-10-03 14:50:00,44,107,1025,272,1230,2475,13024,8638,2578
2024-10-03 15:00:00,48,106,1035,264,1272,2460,12697,8700,2626
2024-10-03 15:10:00,50,106,1040,250,1302,2460,12325,8774,2741
2024-10-03 15:20:00,50,106,1064,235,1340,2480,11991,8882,2792
2024-10-03 15:30:00,51,113,1072,229,1369,2480,11728,8966,2830
2024-10-03 15:40:00,52,118,1073,216,1383,2492,11297,9004,2897
2024-10-03 15:50:00,54,120,1079,212,1392,2481,10965,9155,2994
2024-10-03 16:00:00,54,124,1083,198,1401,2487,10483,9250,3014
2024-10-03 16:10:00,54,124,1100,194,1431,2487,10074,9321,3093
2024-10-03 16:20:00,55,125,1107,193,1434,2518,9681,9539,3150
2024-10-03 16:30:00,57,123,1112,178,1472,2530,9258,9661,3194
2024-10-03 16:40:00,58,123,1120,178,1479,2530,8790,9670,3280
2024-10-03 16:50:00,58,123,1120,172,1487,2519,8330,9773,3322
2024-10-03 17:00:00,58,127,1114,170,1490,2519,7908,9865,3362
2024-10-03 17:10:00,62,131,1108,170,1490,2524,7595,9889,3490
2024-10-03 17:20:00,62,129,1094,166,1512,2524,7225,9906,3549
2024-10-03 17:30:00,64,130,1089,162,1521,2497,6867,9906,3595
2024-10-03 17:40:00,65,129,1094,157,1522,2461,6482,9903,3631
2024-10-03 17:50:00,65,130,1104,157,1528,2461,6118,9903,3684
2024-10-03 18:00:00,66,133,1146,175,1561,2533,5810,10488,3925
2024-10-03 18:10:00,68,138,1146,175,1561,2533,5550,10488,4020
2024-10-03 18:20:00,68,138,1099,164,1521,2524,5237,10119,4020
2024-10-03 18:30:00,68,133,1054,149,1520,2406,4963,9846,3951
2024-10-03 18:40:00,67,129,1028,149,1516,2330,4692,9764,3951
2024-10-03 18:50:00,67,124,1028,149,1516,2238,4441,9562,3976
2024-10-03 19:00:00,66,120,1050,141,1528,2177,4208,9347,4042
2024-10-03 19:10:00,66,117,1050,141,1529,2133,4023,9168,4136
2024-10-03 19:20:00,66,116,1013,142,1546,2086,3805,9015,4198
2024-10-03 19:30:00,66,114,967,142,1558,1974,3622,8781,4286
2024-10-03 19:40:00,67,113,927,141,1559,1894,3449,8479,4338
2024-10-03 19:50:00,67,111,910,140,1589,1800,3267,8239,4449
2024-10-03 20:00:00,73,108,910,140,1592,1695,3125,7872,4499
2024-10-03 20:10:00,73,103,910,141,1617,1593,3014,7746,4632
2024-10-03 20:20:00,73,96,878,141,1698,1523,2843,7479,4730
2024-10-03 20:30:00,73,93,838,145,1728,1464,2697,7142,4863
2024-10-03 20:40:00,74,91,808,145,1784,1384,2572,6891,4961
2024-10-03 20:50:00,74,89,778,150,1825,1296,2432,6663,4999
2024-10-03 21:00:00,76,84,778,152,1877,1230,2291,6385,5105
2024-10-03 21:10:00,74,83,791,154,1945,1158,2189,6170,5271
2024-10-03 21:20:00,73,82,791,160,2018,1096,2095,5901,5446
2024-10-03 21:30:00,73,81,762,170,2079,1029,1998,5663,5503
2024-10-03 21:40:00,78,76,738,170,2137,967,1916,5347,5554
2024-10-03 21:50:00,81,73,713,183,2215,910,1827,5036,5654
2024-10-03 22:00:00,85,73,695,185,2269,853,1759,4791,5775
2024-10-03 22:10:00,85,71,670,206,2348,799,1759,4561,5985
2024-10-03 22:20:00,87,71,641,211,2433,752,1759,4312,6203
2024-10-03 22:30:00,89,67,619,215,2479,718,1710,4034,6254
2024-10-03 22:40:00,89,66,606,220,2498,673,1683,3834,6344
2024-10-03 22:50:00,89,66,592,237,2516,650,1683,3588,6382
2024-10-03 23:00:00,89,65,590,245,2531,613,1685,3410,6506
2024-10-03 23:10:00,91,64,565,254,2539,584,1721,3240,6555
2024-10-03 23:20:00,94,62,555,258,2543,558,1793,3011,6673
2024-10-03 23:30:00,96,57,540,267,2543,540,1852,2841,6754
2024-10-03 23:40:00,96,57,521,269,2543,523,1942,2681,6848
2024-10-03 23:50:00,97,56,494,287,2550,494,2059,2523,6892
2024-10-04 00:00:00,99,54,485,300,2540,486,2190,2354,6915
2024-10-04 00:10:00,101,53,476,300,2530,480,2396,2261,7009
2024-10-04 00:20:00,103,53,476,300,2530,480,2610,2168,7023
2024-10-04 00:30:00,108,54,479,310,2674,512,3055,2130,7261
2024-10-04 00:40:00,114,54,479,316,2674,512,3364,2076,7296
2024-10-04 00:50:00,114,51,447,329,2590,475,3549,1914,7296
2024-10-04 01:00:00,110,49,435,337,2541,445,3808,1806,7227
2024-10-04 01:10:00,110,49,411,337,2460,437,4087,1732,7191
2024-10-04 01:20:00,110,49,398,341,2425,436,4419,1642,7191
2024-10-04 01:30:00,110,48,381,348,2381,423,4730,1561,7141
2024-10-04 01:40:00,110,48,365,351,2329,420,5084,1494,7105
2024-10-04 01:50:00,106,48,355,359,2279,415,5369,1436,7061
2024-10-04 02:00:00,106,45,344,366,2199,414,5685,1403,7026
2024-10-04 02:10:00,108,43,339,367,2155,414,5999,1339,7024
2024-10-04 02:20:00,108,40,328,380,2041,417,6297,1287,6911
2024-10-04 02:30:00,103,40,311,382,1944,423,6534,1228,6812
2024-10-04 02:40:00,101,42,296,388,1859,424,6791,1187,6720
2024-10-04 02:50:00,101,42,288,390,1791,425,7073,1164,6623
2024-10-04 03:00:00,97,42,281,391,1712,426,7278,1111,6484
2024-10-04 03:10:00,97,39,273,400,1638,435,7470,1076,6341
2024-10-04 03:20:00,91,36,263,413,1561,446,7726,1042,6213
2024-10-04 03:30:00,91,35,255,414,1473,455,7891,1002,6023
2024-10-04 03:40:00,91,35,248,418,1402,468,8072,1002,5838
2024-10-04 03:50:00,91,35,244,418,1316,505,8227,986,5822
2024-10-04 04:00:00,90,39,239,422,1249,516,8383,975,5742
2024-10-04 04:10:00,90,41,237,423,1182,536,8561,975,5653
2024-10-04 04:20:00,90,41,237,446,1109,554,8697,988,5498
2024-10-04 04:30:00,82,41,241,462,1038,580,8869,1000,5232
2024-10-04 04:40:00,82,42,242,472,963,597,8952,1038,5002
2024-10-04 04:50:00,82,42,243,472,899,618,9109,1065,4821
2024-10-04 05:00:00,82,42,249,466,857,651,9220,1112,4627
2024-10-04 05:10:00,78,42,263,466,801,678,9385,1176,4446
2024-10-04 05:20:00,72,43,278,467,756,706,9548,1242,4304
2024-10-04 05:30:00,69,44,279,477,737,732,9598,1319,4170
2024-10-04 05:40:00,69,47,290,484,686,761,9634,1394,4031
2024-10-04 05:50:00,66,47,300,488,644,786,9760,1469,3864
2024-10-04 06:00:00,65,48,309,499,596,817,9864,1568,3697
2024-10-04 06:10:00,58,51,319,503,551,838,9965,1698,3574
2024-10-04 06:20:00,57,52,332,509,528,859,9992,1816,3403
2024-10-04 06:30:00,49,52,341,515,494,894,10057,1919,3271
2024-10-04 06:40:00,47,52,347,535,475,914,10112,2050,3151
2024-10-04 06:50:00,46,54,363,540,436,934,10243,2188,3009
2024-10-04 07:00:00,44,54,379,553,410,955,10282,2293,2863
2024-10-04 07:10:00,43,54,390,563,390,998,10284,2449,2818
2024-10-04 07:20:00,39,57,409,576,378,1044,10342,2601,2711
2024-10-04 07:30:00,37,60,422,576,353,1068,10379,2717,2620
2024-10-04 07:40:00,36,60,427,580,342,1094,10396,2830,2526
2024-10-04 07:50:00,35,60,439,588,323,1132,10440,2926,2418
2024-10-04 08:00:00,35,60,460,600,300,1149,10454,3053,2341
2024-10-04 08:10:00,35,60,467,607,284,1190,10510,3150,2277
2024-10-04 08:20:00,31,64,473,607,274,1241,10579,3305,2238
2024-10-04 08:30:00,30,66,498,620,257,1244,10615,3409,2143
2024-10-04 08:40:00,29,66,499,620,238,1269,10640,3521,2042
2024-10-04 08:50:00,29,66,506,620,232,1308,10689,3633,2007
2024-10-04 09:00:00,28,67,529,620,232,1359,10706,3715,1971
2024-10-04 09:10:00,25,67,537,620,236,1394,10731,3802,1959
2024-10-04 09:20:00,25,69,549,620,236,1422,10842,3941,1959
2024-10-04 09:30:00,23,71,553,607,239,1448,10889,4001,1901
2024-10-04 09:40:00,23,73,569,603,240,1474,10957,4112,1791
2024-10-04 09:50:00,23,73,573,600,240,1488,11001,4197,1768
2024-10-04 10:00:00,21,75,585,594,243,1517,11022,4288,1761
2024-10-04 10:10:00,21,77,615,592,251,1529,11109,4407,1684
2024-10-04 10:20:00,21,78,633,591,268,1603,11139,4473,1663
2024-10-04 10:30:00,22,79,652,581,277,1622,11169,4609,1633
2024-10-04 10:40:00,21,78,662,577,287,1635,11259,4706,1575
2024-10-04 10:50:00,21,78,678,576,309,1663,11260,4794,1549
2024-10-04 11:00:00,19,78,678,573,347,1687,11398,4850,1549
2024-10-04 11:10:00,21,82,686,559,376,1702,11508,4974,1546
2024-10-04 11:20:00,22,84,695,559,409,1726,11608,5066,1525
2024-10-04 11:30:00,22,86,701,558,428,1726,11721,5130,1525
2024-10-04 11:40:00,23,90,707,548,459,1749,11827,5259,1556
2024-10-04 11:50:00,23,94,714,531,491,1781,11891,5361,1566
2024-10-04 12:00:00,23,95,729,523,530,1781,11981,5467,1596
2024-10-04 12:10:00,23,97,740,501,559,1782,12106,5569,1656
2024-10-04 12:20:00,24,97,744,486,595,1800,12174,5736,1690
2024-10-04 12:30:00,24,98,748,476,628,1826,12328,5817,1721
2024-10-04 12:40:00,25,98,748,463,669,1827,12371,5845,1756
2024-10-04 12:50:00,26,98,748,457,695,1827,12487,5970,1765
2024-10-04 13:00:00,27,100,767,443,735,1849,12631,6101,1811
2024-10-04 13:10:00,29,101,778,429,767,1881,12718,6208,1907
2024-10-04 13:20:00,31,102,795,420,807,1896,12718,6316,1969
2024-10-04 13:30:00,32,103,807,406,843,1906,12695,6469,2008
2024-10-04 13:40:00,32,104,815,384,873,1907,12686,6531,2076
2024-10-04 13:50:00,32,106,832,382,905,1922,12695,6688,2120
2024-10-04 14:00:00,36,109,832,371,939,1952,12685,6793,2142
2024-10-04 14:10:00,39,109,834,361,971,1970,12685,6888,2261
2024-10-04 14:20:00,40,110,855,358,1010,1981,12631,6972,2345
2024-10-04 14:30:00,43,110,871,339,1034,2005,12521,7120,2358
2024-10-04 14:40:00,44,115,873,319,1079,2008,12408,7166,2393
2024-10-04 14:50:00,43,115,883,305,1092,2029,12235,7221,2490
2024-10-04 15:00:00,44,114,891,296,1107,2043,12026,7376,2557
2024-10-04 15:10:00,50,114,893,294,1159,2100,11877,7602,2729
2024-10-04 15:20:00,51,116,905,293,1207,2106,11726,7970,2908
2024-10-04 15:30:00,52,116,911,281,1230,2151,11354,8050,2962
2024-10-04 15:40:00,51,120,922,264,1250,2156,10922,8141,2983
2024-10-04 15:50:00,51,125,946,256,1279,2160,10651,8227,3033
2024-10-04 16:00:00,51,123,946,243,1296,2179,10236,8274,3082
2024-10-04 16:10:00,54,125,946,231,1323,2199,9863,8446,3145
2024-10-04 16:20:00,55,125,953,227,1337,2210,9515,8483,3254
2024-10-04 16:30:00,58,126,962,219,1337,2210,9189,8545,3294
2024-10-04 16:40:00,62,125,971,211,1337,2213,8699,8570,3362
2024-10-04 16:50:00,64,124,990,200,1350,2232,8337,8720,3437
2024-10-04 17:00:00,64,124,992,198,1360,2239,8043,8764,3481
2024-10-04 17:10:00,64,124,1006,196,1397,2239,7659,8921,3576
2024-10-04 17:20:00,64,124,1017,192,1428,2239,7325,8938,3615
2024-10-04 17:30:00,64,123,1017,185,1445,2232,6860,8969,3655
2024-10-04 17:40:00,63,123,1020,173,1458,2217,6526,8998,3694
2024-10-04 17:50:00,64,123,1019,172,1468,2212,6209,9010,3778
2024-10-04 18:00:00,67,124,1019,170,1479,2184,5915,9035,3835
2024-10-04 18:10:00,67,126,1024,166,1488,2171,5638,9051,3878
2024-10-04 18:20:00,68,127,1027,159,1500,2164,5317,9051,3943
2024-10-04 18:30:00,67,126,1027,156,1508,2146,5024,8971,3961
2024-10-04 18:40:00,66,119,1012,155,1538,2123,4769,8945,3994
2024-10-04 18:50:00,65,118,1010,153,1538,2088,4533,8847,4062
2024-10-04 19:00:00,66,117,1003,152,1534,2050,4308,8812,4113
2024-10-04 19:10:00,68,115,993,152,1534,2017,4120,8743,4224
2024-10-04 19:20:00,70,115,975,150,1549,1972,3899,8663,4299
2024-10-04 19:30:00,71,116,965,144,1554,1920,3688,8483,4405
2024-10-04 19:40:00,70,116,939,140,1578,1868,3478,8400,4495
2024-10-04 19:50:00,69,115,928,139,1589,1842,3288,8278,4583
2024-10-04 20:00:00,69,112,924,139,1605,1762,3133,8117,4646
2024-10-04 20:10:00,75,112,918,143,1645,1710,3000,8026,4728
2024-10-04 20:20:00,75,111,910,145,1693,1675,2852,7852,4886
2024-10-04 20:30:00,76,111,878,147,1717,1611,2679,7682,5023
2024-10-04 20:40:00,75,101,857,149,1769,1539,2576,7511,5061
2024-10-04 20:50:00,76,101,846,158,1797,1488,2422,7272,5149
2024-10-04 21:00:00,76,100,828,164,1841,1422,2297,7045,5253
2024-10-04 21:10:00,76,96,818,173,1891,1352,2184,6834,5374
2024-10-04 21:20:00,78,96,813,175,1930,1312,2079,6610,5504
2024-10-04 21:30:00,78,96,786,181,2001,1260,1996,6444,5576
2024-10-04 21:40:00,78,96,776,183,2048,1216,1893,6173,5660
2024-10-04 21:50:00,82,91,761,192,2102,1159,1822,5922,5781
2024-10-04 22:00:00,84,90,732,202,2165,1091,1741,5705,5824
2024-10-04 22:10:00,85,87,711,214,2184,1039,1706,5445,5825
2024-10-04 22:20:00,84,86,686,229,2234,974,1637,5206,5945
2024-10-04 22:30:00,82,82,664,242,2260,923,1612,4983,6114
2024-10-04 22:40:00,82,79,638,249,2291,875,1598,4728,6194
2024-10-04 22:50:00,87,77,624,264,2336,852,1578,4427,6265
2024-10-04 23:00:00,88,75,622,276,2355,805,1578,4235,6333
2024-10-04 23:10:00,88,72,602,286,2387,751,1627,4067,6496
2024-10-04 23:20:00,90,70,577,306,2404,723,1682,3831,6548
2024-10-04 23:30:00,93,69,559,315,2432,690,1750,3558,6574
2024-10-04 23:40:00,97,68,543,323,2434,649,1833,3355,6580
2024-10-04 23:50:00,98,66,529,352,2492,615,1980,3172,6781
2024-10-05 00:00:00,100,64,505,361,2506,594,2131,3006,6837
2024-10-05 00:10:00,101,61,495,379,2506,586,2284,2895,6923
2024-10-05 00:20:00,100,61,489,384,2501,549,2457,2701,7022
2024-10-05 00:30:00,101,59,467,399,2501,523,2645,2544,7149
2024-10-05 00:40:00,101,56,453,405,2495,516,2875,2413,7170
2024-10-05 00:50:00,104,54,431,424,2498,494,3112,2271,7210
2024-10-05 01:00:00,106,53,418,436,2498,493,3443,2175,7249
2024-10-05 01:10:00,106,53,409,450,2498,492,3751,2084,7329
2024-10-05 01:20:00,107,53,399,457,2484,468,4066,2006,7353
2024-10-05 01:30:00,107,52,391,457,2438,457,4304,1911,7400
2024-10-05 01:40:00,107,51,376,472,2396,454,4576,1812,7400
2024-10-05 01:50:00,107,51,348,483,2384,440,4934,1706,7337
2024-10-05 02:00:00,104,49,344,486,2354,431,5249,1637,7337
2024-10-05 02:10:00,104,46,328,491,2305,430,5567,1567,7326
2024-10-05 02:20:00,100,46,320,497,2245,430,5914,1483,7328
2024-10-05 02:30:00,100,46,304,498,2177,429,6171,1416,7322
2024-10-05 02:40:00,101,45,298,507,2147,416,6384,1356,7288
2024-10-05 02:50:00,102,45,288,507,2118,416,6623,1302,7261
2024-10-05 03:00:00,103,42,281,513,2025,423,6885,1244,7170
2024-10-05 03:10:00,102,40,268,513,1959,426,7120,1196,7056
2024-10-05 03:20:00,102,40,262,533,1898,432,7383,1160,6978
2024-10-05 03:30:00,100,38,253,535,1812,448,7569,1123,6841
2024-10-05 03:40:00,95,38,245,541,1744,462,7771,1073,6682
2024-10-05 03:50:00,90,37,233,541,1661,476,7960,1061,6552
2024-10-05 04:00:00,90,37,227,541,1585,485,8170,1022,6449
2024-10-05 04:10:00,91,39,223,550,1545,499,8364,1017,6385
2024-10-05 04:20:00,94,39,221,552,1468,523,8500,1006,6216
2024-10-05 04:30:00,94,39,223,552,1395,554,8663,984,5987
2024-10-05 04:40:00,88,42,223,559,1309,568,8811,984,5827
2024-10-05 04:50:00,83,42,226,557,1231,587,8955,991,5700
2024-10-05 05:00:00,82,43,235,557,1163,620,9069,1021,5504
2024-10-05 05:10:00,81,43,242,554,1084,639,9290,1048,5384
2024-10-05 05:20:00,81,47,242,554,1028,686,9401,1074,5224
2024-10-05 05:30:00,74,49,248,557,984,722,9564,1147,4943
2024-10-05 05:40:00,71,54,267,566,938,754,9762,1248,4821
2024-10-05 05:50:00,67,54,286,566,878,798,9860,1331,4626
2024-10-05 06:00:00,66,54,300,562,822,859,9890,1411,4430
2024-10-05 06:10:00,63,57,309,562,785,904,10044,1515,4295
2024-10-05 06:20:00,59,60,320,572,733,951,10155,1666,4159
2024-10-05 06:30:00,58,61,353,579,690,1015,10249,1833,3954
2024-10-05 06:40:00,55,61,367,583,636,1044,10363,1997,3778
2024-10-05 06:50:00,54,64,384,579,596,1087,10472,2147,3649
2024-10-05 07:00:00,54,66,405,579,558,1133,10477,2369,3467
2024-10-05 07:10:00,51,71,427,579,542,1179,10539,2582,3400
2024-10-05 07:20:00,51,71,459,588,513,1230,10588,2783,3274
2024-10-05 07:30:00,48,71,478,588,479,1269,10588,3016,3108
2024-10-05 07:40:00,45,75,479,579,451,1315,10634,3218,2967
2024-10-05 07:50:00,42,76,492,578,425,1349,10645,3488,2917
2024-10-05 08:00:00,39,77,517,578,388,1393,10773,3764,2793
2024-10-05 08:10:00,36,81,550,578,360,1457,10818,4018,2722
2024-10-05 08:20:00,35,83,577,580,334,1494,10875,4243,2602
2024-10-05 08:30:00,33,84,598,577,321,1537,10887,4478,2484
2024-10-05 08:40:00,32,87,614,577,309,1570,10888,4709,2375
2024-10-05 08:50:00,31,88,627,577,297,1612,10964,4953,2272
2024-10-05 09:00:00,30,91,664,573,283,1636,11062,5168,2206
2024-10-05 09:10:00,29,92,693,573,276,1659,11135,5362,2170
2024-10-05 09:20:00,29,95,697,560,269,1679,11135,5596,2170
2024-10-05 09:30:00,27,95,708,560,264,1722,11150,5765,2043
2024-10-05 09:40:00,27,95,728,560,263,1728,11167,5947,1957
2024-10-05 09:50:00,26,95,730,560,262,1761,11250,6126,1890
2024-10-05 10:00:00,24,95,747,555,263,1780,11250,6269,1873
2024-10-05 10:10:00,24,98,767,544,264,1782,11205,6454,1798
2024-10-05 10:20:00,22,99,793,544,278,1818,11205,6547,1776
2024-10-05 10:30:00,22,99,803,537,303,1823,11232,6676,1711
2024-10-05 10:40:00,21,101,804,523,320,1853,11270,6763,1644
2024-10-05 10:50:00,21,101,818,515,345,1864,11314,6863,1592
2024-10-05 11:00:00,22,103,833,507,372,1886,11321,6963,1576
2024-10-05 11:10:00,22,105,841,505,391,1886,11396,6994,1564
2024-10-05 11:20:00,22,105,845,504,420,1886,11420,7068,1555
2024-10-05 11:30:00,23,106,848,491,466,1870,11473,7139,1543
2024-10-05 11:40:00,23,106,851,482,477,1885,11573,7204,1527
2024-10-05 11:50:00,26,111,854,477,516,1891,11675,7232,1543
2024-10-05 12:00:00,25,115,869,465,580,1902,11727,7258,1607
2024-10-05 12:10:00,25,115,875,454,642,1905,11842,7350,1678
2024-10-05 12:20:00,29,113,878,441,680,1908,11965,7357,1683
2024-10-05 12:30:00,30,112,880,440,729,1944,11967,7391,1755
2024-10-05 12:40:00,32,111,886,425,787,1961,12040,7455,1842
2024-10-05 12:50:00,34,111,886,424,851,1999,12140,7485,1918
2024-10-05 13:00:00,38,112,889,413,910,2087,12187,7532,2014
2024-10-05 13:10:00,39,116,889,404,990,2098,12350,7651,2136
2024-10-05 13:20:00,42,116,889,394,1058,2105,12373,7700,2237
2024-10-05 13:30:00,42,119,882,378,1111,2105,12373,7700,2307
2024-10-05 13:40:00,44,119,882,364,1164,2081,12354,7649,2448
2024-10-05 13:50:00,44,119,885,359,1212,2075,12270,7648,2581
2024-10-05 14:00:00,47,117,885,343,1287,2067,12270,7632,2671
2024-10-05 14:10:00,53,117,890,339,1350,2041,12318,7697,2853
2024-10-05 14:20:00,54,119,890,327,1398,2041,12318,7742,2992
2024-10-05 14:30:00,57,121,889,309,1449,2034,12211,7742,3067
